Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	LossBeforeUpdate	LossAfterUpdate	TimestepsThisBatch	TimestepsSoFar
86.87956094741821	77	27.420765027322403	16.83942178908437	100.0	9.0	27.420765027322403	16.83942178908437	18.346767	18.346222	5018	391303
87.83079504966736	78	27.565934065934066	13.825980638314133	79.0	8.0	27.565934065934066	13.825980638314133	18.486681	18.484001	5017	396320
88.73627495765686	79	26.664893617021278	15.275813224490987	83.0	9.0	26.664893617021278	15.275813224490987	17.989595	17.9831	5013	401333
89.70253682136536	80	28.494318181818183	16.672649472840686	100.0	9.0	28.494318181818183	16.672649472840686	19.238386	19.238262	5015	406348
91.18770003318787	81	28.65714285714286	16.1721857470391	89.0	9.0	28.65714285714286	16.1721857470391	19.211758	19.213108	5015	411363
92.69714617729187	82	26.544973544973544	14.44875412963938	105.0	9.0	26.544973544973544	14.44875412963938	17.88552	17.881348	5017	416380
93.6413209438324	83	24.463414634146343	13.379448311524712	86.0	9.0	24.463414634146343	13.379448311524712	16.466904	16.456123	5015	421395
94.52440190315247	84	24.699507389162562	12.772482341974632	86.0	9.0	24.699507389162562	12.772482341974632	16.62701	16.626537	5014	426409
95.42834305763245	85	24.283653846153847	12.782625005609123	65.0	9.0	24.283653846153847	12.782625005609123	16.38039	16.382853	5051	431460
96.3398048877716	86	22.508928571428573	11.895373902514047	76.0	9.0	22.508928571428573	11.895373902514047	15.225866	15.227336	5042	436502
97.25193190574646	87	23.306976744186045	13.582091412554771	80.0	8.0	23.306976744186045	13.582091412554771	15.677066	15.685374	5011	441513
98.32717990875244	88	23.046082949308754	12.787079302917856	88.0	8.0	23.046082949308754	12.787079302917856	15.4726715	15.473648	5001	446514
99.48495411872864	89	20.79253112033195	10.264474964192047	55.0	8.0	20.79253112033195	10.264474964192047	14.042849	14.044007	5011	451525
100.38485503196716	90	21.20762711864407	10.462367240148817	66.0	8.0	21.20762711864407	10.462367240148817	14.221569	14.229624	5005	456530
101.2708830833435	91	19.857142857142858	9.164470980076874	58.0	8.0	19.857142857142858	9.164470980076874	13.340041	13.342139	5004	461534
102.14771103858948	92	20.5	10.907021351134247	91.0	8.0	20.5	10.907021351134247	13.718864	13.726021	5002	466536
103.02051877975464	93	18.90943396226415	8.743261861655984	60.0	8.0	18.90943396226415	8.743261861655984	12.619802	12.620987	5011	471547
103.90944004058838	94	18.883018867924527	8.96941839575647	62.0	8.0	18.883018867924527	8.96941839575647	12.497866	12.497145	5004	476551
104.7920548915863	95	18.537037037037038	9.07196120525983	69.0	8.0	18.537037037037038	9.07196120525983	12.33416	12.336197	5005	481556
105.67277789115906	96	18.302919708029197	8.906214033449432	54.0	8.0	18.302919708029197	8.906214033449432	12.169471	12.168334	5015	486571
106.55571389198303	97	17.68661971830986	8.31702588426964	56.0	8.0	17.68661971830986	8.31702588426964	11.575051	11.575659	5023	491594
107.43048906326294	98	18.635687732342006	9.008524958326628	61.0	8.0	18.635687732342006	9.008524958326628	12.116522	12.117886	5013	496607
108.40771412849426	99	17.395833333333332	8.139170335482603	58.0	9.0	17.395833333333332	8.139170335482603	11.290649	11.292265	5010	501617
