Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	LossBeforeUpdate	LossAfterUpdate	TimestepsThisBatch	TimestepsSoFar	Std
196.55894303321838	57	925.9090909090909	234.29602663974813	1000.0	185.0	925.9090909090909	234.29602663974813	86.793304	78.373825	10185	588653	[0.18043588]
199.8446400165558	58	1000.0	0.0	1000.0	1000.0	1000.0	0.0	-55.848316	-58.96113	11000	599653	[0.1801465]
203.13465189933777	59	1000.0	0.0	1000.0	1000.0	1000.0	0.0	109.97421	114.659706	11000	610653	[0.18001287]
206.40977215766907	60	1000.0	0.0	1000.0	1000.0	1000.0	0.0	-38.893322	-44.087376	11000	621653	[0.17984772]
209.61316514015198	61	1000.0	0.0	1000.0	1000.0	1000.0	0.0	-64.15371	-74.42824	11000	632653	[0.17962575]
212.83523106575012	62	1000.0	0.0	1000.0	1000.0	1000.0	0.0	-10.931461	-61.72159	11000	643653	[0.1794121]
215.96273493766785	63	887.5833333333334	94.88102930629613	1000.0	706.0	887.5833333333334	94.88102930629613	-43.324055	-47.739445	10651	654304	[0.1791691]
219.64695286750793	64	846.6666666666666	101.63360118036204	1000.0	730.0	846.6666666666666	101.63360118036204	-84.68033	-669.0574	10160	664464	[0.17885385]
223.49796795845032	65	1000.0	0.0	1000.0	1000.0	1000.0	0.0	4.5405884	-52.607887	11000	675464	[0.17857364]
228.34451293945312	66	1000.0	0.0	1000.0	1000.0	1000.0	0.0	-137.4231	-141.80103	11000	686464	[0.17817016]
232.22107005119324	67	1000.0	0.0	1000.0	1000.0	1000.0	0.0	37.52973	6.2254257	11000	697464	[0.1778484]
235.7734820842743	68	1000.0	0.0	1000.0	1000.0	1000.0	0.0	8.980835	9.292419	11000	708464	[0.17756742]
239.6242868900299	69	1000.0	0.0	1000.0	1000.0	1000.0	0.0	188.48015	153.14497	11000	719464	[0.17753167]
243.0319700241089	70	1000.0	0.0	1000.0	1000.0	1000.0	0.0	165.05142	173.15436	11000	730464	[0.17767844]
247.99741291999817	71	1000.0	0.0	1000.0	1000.0	1000.0	0.0	43.812706	42.351433	11000	741464	[0.17785893]
251.29947900772095	72	1000.0	0.0	1000.0	1000.0	1000.0	0.0	-48.493195	-64.82127	11000	752464	[0.17796928]
255.3951539993286	73	1000.0	0.0	1000.0	1000.0	1000.0	0.0	-55.377254	-118.16357	11000	763464	[0.17800829]
258.74140095710754	74	1000.0	0.0	1000.0	1000.0	1000.0	0.0	-77.06607	-76.264824	11000	774464	[0.17795882]
262.0722939968109	75	1000.0	0.0	1000.0	1000.0	1000.0	0.0	-16.952961	-24.54993	11000	785464	[0.1778953]
265.18400382995605	76	1000.0	0.0	1000.0	1000.0	1000.0	0.0	123.12908	115.96724	11000	796464	[0.17797342]
268.2984519004822	77	1000.0	0.0	1000.0	1000.0	1000.0	0.0	133.63489	107.02301	11000	807464	[0.17818774]
271.4032850265503	78	1000.0	0.0	1000.0	1000.0	1000.0	0.0	-85.00079	-145.50836	11000	818464	[0.17828861]
274.8361568450928	79	1000.0	0.0	1000.0	1000.0	1000.0	0.0	49.125698	48.9303	11000	829464	[0.17843331]
278.5077209472656	80	1000.0	0.0	1000.0	1000.0	1000.0	0.0	-32.675285	-45.91124	11000	840464	[0.17852855]
281.76579308509827	81	1000.0	0.0	1000.0	1000.0	1000.0	0.0	-24.43113	-23.912815	11000	851464	[0.17858788]
285.0745050907135	82	1000.0	0.0	1000.0	1000.0	1000.0	0.0	-39.76076	-89.93342	11000	862464	[0.17859748]
288.3295040130615	83	1000.0	0.0	1000.0	1000.0	1000.0	0.0	-64.507126	-79.38395	11000	873464	[0.17853451]
292.2246239185333	84	1000.0	0.0	1000.0	1000.0	1000.0	0.0	-166.15654	-172.59058	11000	884464	[0.17829828]
295.4900529384613	85	1000.0	0.0	1000.0	1000.0	1000.0	0.0	43.31238	58.69446	11000	895464	[0.17813224]
298.72921919822693	86	1000.0	0.0	1000.0	1000.0	1000.0	0.0	25.403961	23.812027	11000	906464	[0.17800994]
301.9912190437317	87	1000.0	0.0	1000.0	1000.0	1000.0	0.0	65.02553	72.2683	11000	917464	[0.17797111]
305.2368109226227	88	1000.0	0.0	1000.0	1000.0	1000.0	0.0	54.004242	51.083965	11000	928464	[0.17799555]
308.5081479549408	89	1000.0	0.0	1000.0	1000.0	1000.0	0.0	82.64686	94.49785	11000	939464	[0.1781086]
311.7726159095764	90	1000.0	0.0	1000.0	1000.0	1000.0	0.0	-9.577463	-62.197853	11000	950464	[0.17820036]
315.02379179000854	91	1000.0	0.0	1000.0	1000.0	1000.0	0.0	109.304985	121.3076	11000	961464	[0.17840333]
318.2797839641571	92	1000.0	0.0	1000.0	1000.0	1000.0	0.0	108.20774	95.62237	11000	972464	[0.17870457]
321.53765988349915	93	1000.0	0.0	1000.0	1000.0	1000.0	0.0	21.781532	4.4488525	11000	983464	[0.1790017]
324.80233693122864	94	1000.0	0.0	1000.0	1000.0	1000.0	0.0	31.002995	4.42078	11000	994464	[0.17930542]
328.0101020336151	95	1000.0	0.0	1000.0	1000.0	1000.0	0.0	4.1128845	7.1243916	11000	1005464	[0.17958535]
331.2077031135559	96	1000.0	0.0	1000.0	1000.0	1000.0	0.0	99.98629	96.75284	11000	1016464	[0.17994916]
334.42751383781433	97	1000.0	0.0	1000.0	1000.0	1000.0	0.0	-172.34444	-177.66422	11000	1027464	[0.18008085]
337.6363399028778	98	1000.0	0.0	1000.0	1000.0	1000.0	0.0	-34.404152	-39.118004	11000	1038464	[0.18016183]
340.855947971344	99	1000.0	0.0	1000.0	1000.0	1000.0	0.0	-39.97663	-59.975677	11000	1049464	[0.18019055]
